URL,Name,Instructure,Institute,Duration,Last date,Exam date,Exam registration last date
https://onlinecourses.nptel.ac.in/noc24_me140/preview,Engineering Graphics and Design,"Prof. Naresh Varma Datla, Prof. S. R. Kale","IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma93/preview,Engineering Mathematics - I,Prof. Jitendra Kumar,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me127/preview,Engineering Mechanics,Prof. K. Ramesh,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs182/preview,Engineering Psychology,Prof. Naveen Kashyap,"IIT Guwahati ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me146/preview,Engineering Thermodynamics,Prof. V. Raghavan,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs160/preview,Environmental Science,"Prof. Sudha Goel, Prof. Shamik Chowdhury","IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma87/preview,Essential Mathematics for Machine...,"Prof. S. K. Gupta, Prof. Sanjeev Kumar","IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me143/preview,Experimental Modal Analysis,Prof. Subodh V. Modak,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph42/preview,Experimental Physics I,Prof. Amal Kumar Das,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge65/preview,Food Packaging Technology,"Prof. Maya Raman, Prof. Jenny Ann John","KUFOS Panangad ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph38/preview,Foundations of Quantum Theory:...,Prof. Sandep K. Goyal,"IISER Mohali ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma95/preview,Foundations of R Software,Prof. Shalabh,"IIT Kanpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me138/preview,Fundamentals of Additive Manufacturing...,Prof. Sajan Kapil,"IIT Guwahati ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me134/preview,Fundamentals of Conduction and...,"Prof. Amaresh Dalal, Prof. Dipankar N.Basu","IIT Guwahati ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me123/preview,Fundamentals of Manufacturing Processes,Prof. D K Dwivedi,"IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy57/preview,Fundamentals of Protein Chemistry,Prof. Swagata Dasgupta,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs185/preview,"Fundamentals of Sports Training, Load...","Prof. Kaustubh Shedjale, Prof. Col (Dr) Anup...","School of Sports, Exercise & Nutrition Sciences ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy59/preview,Fundamentals of Statistical...,Prof. Nand Kishore,"IIT Bombay ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg120/preview,Gender Justice and Workplace Security,Prof. Dipa Dube,"IIT Kharagpur ,NPTEL","4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt71/preview,Genome Editing and Engineering,Prof. Utpal Bora,"IIT Guwahati ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma96/preview,Geometry Of Vision,Prof. Vijay Ravikumar,"Azim Premji University ,NPTEL","4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs156/preview,German - II,Prof. Milind Brahme,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs180/preview,Indian Popular Culture,Prof. Bibhuti Mary Kachhap,"IIT Tirupati ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me128/preview,Interfacial Fluid Mechanics,Prof. Harish N Dixit,"IIT Hyderabad ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ae24/preview,Introduction to Aircraft Design,Prof. Rajkumar S. Pant,"IIT Bombay ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph31/preview,Introduction to Astrophysical Fluids,Prof. Supratik Banerjee,"IIT Kanpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me129/preview,Introduction to Composites,Prof. Nachiketa Tiwari,"IIT Kanpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma90/preview,Introduction to Fourier Analysis,Prof. Parasar Mohanty,"IIT Kanpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg138/preview,Introduction to GST,Prof. Anil Sharma,"The Institute of Cost Accountants of India (ICMAI) ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph45/preview,Introduction to LASER,Prof. M. R. Shenoy,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma80/preview,Introduction to Methods of Applied...,"Prof. Mani Mehra, Prof. Vivek K. Aggarwal","IIT Delhi, DTU Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee144/preview,Introduction to Photonics,Prof. Balaji Srinivasan,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma72/preview,Introduction to Probability Theory and...,Prof. S Dharmaraja,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma92/preview,Introductory Course In Real Analysis,Prof. P. D Srivastava,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs184/preview,Introductory Rural Sociology:...,Prof. Ashish Saxena,"IIT Kanpur ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me124/preview,Joining Technologies for Metals,Prof. D K Dwivedi,"IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs186/preview,Korean I,Prof. Soo Jin Shim,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me153/preview,Laser Based Manufacturing,Prof. Shrikrishna N. Joshi,"IIT Guwahati ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee146/preview,Machine Learning and Deep Learning -...,Prof. M. K. Bhuyan,"IIT Guwahati ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_oe06/preview,Marine Engineering,Prof. Abdus Samad,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg134/preview,Marketing Research and Analysis,Prof. J. K. Nayak,"IIT Roorkee ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch75/preview,Mass Transfer Operations - I,Prof. Bishnupada Mandal,"IIT Guwahati ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma86/preview,Mathematical Methods and its...,"Prof. P. N. Agarwal, Prof. S. K. Gupta","IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch76/preview,Mathematical Modelling and Simulation...,Prof. Sourav Mondal,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma88/preview,Matrix Computation and its Applications,"Prof. Mani Mehra, Prof. Vivek K. Aggarwal","IIT Delhi, DTU Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me149/preview,Mechanical Behavior of Polymers and...,Prof. Naresh Varma Datla,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me148/preview,Mechanics,Prof. Anjani Kumar Tiwari,"IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me155/preview,Mechanism and Robot Kinematics,Prof. Anirvan DasGupta,"IIT Kharagpur ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs183/preview,Memory,Prof. M K Asthana,"IIT Roorkee ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me130/preview,Metal Additive Manufacturing,"Prof. J. Ramkumar, Prof. Amandeep Singh Oberoi","IIT Kanpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mm45/preview,Mine Closure and Sustainability...,Prof. Khanindra Pathak,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs169/preview,Moral Thinking: An Introduction to...,Prof. Vineet Sahu,"IIT Kanpur ,NPTEL","4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mm38/preview,Nanomaterials and their Properties,Prof. Krishanu Biswas,"IIT Kanpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge55/preview,Neuroscience of Human Movements,Prof. Varadhan,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph35/preview,Neutron Scattering for Condensed Matter...,Prof. Saibal Basu,"IIT Bombay ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph47/preview,Newtonian Mechanics with Examples,Prof. Shiladitya Sengupta,"IIT Roorkee ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph41/preview,Nuclear and Particle Physics,Prof. Poulose Poulose,"IIT Guwahati ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy58/preview,One and Two Dimensional NMR...,Prof. N. Suryaprakash,"IISc Bangalore ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee145/preview,Optical Engineering,Prof. Shanti Bhattacharya,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs117/preview,Parameterized Algorithms,"Prof. Neeldhara Misra, Prof. Saket Saurabh","IIT Gandhinagar, Institute of Mathematical Science ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs155/preview,Patent Law for Engineers and Scientists,Prof. Feroz Ali,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg135/preview,Patent Search for Engineers and Lawyers,"Prof. M. Padmavati, Prof. Shreya Matilal","IIT Kharagpur ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs158/preview,Performative Gender and Religions in...,Prof. Sarbani Banerjee,"IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph32/preview,Physics of Functional Materials &...,Prof. Amreesh Chandra,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mm39/preview,Physics of Materials,Prof. Prathap Haridoss,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me136/preview,Principle of Hydraulic Machines and...,Prof. Pranab K. Mondal,"IIT Guwahati ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_te08/preview,"Principles of Combing, Roving...",Prof. R. Chattopadhyay,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs123/preview,Problem Solving Through Programming in...,Prof. Anupam Basu,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs125/preview,Programming in Modern C++,Prof. Partha Pratim Das,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg116/preview,Project Management for Managers,Prof. Mukesh Kumar Barua,"IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma82/preview,Regression Analysis,Prof. Soumen Maity,"IISER Pune ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg137/preview,Research for Marketing Decisions,Prof. Vaibhav Chawla,"IIT Madras ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_lw11/preview,Right to Information and Good...,Prof. Sairam Bhat,"National Law School of India University ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_te13/preview,Science and Technology of Weft and Warp...,Prof. Bipin kumar,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_te11/preview,Science of Clothing Comfort,Prof. Apurba Das,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph36/preview,Scientific Computing using Python,Prof. Mahendra Verma,"IIT Kanpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee148/preview,Smart Grid: Basics to Advanced...,"Prof. N. P. Padhy, Prof. Premalata Jena","IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me126/preview,Social Innovation in Industry 4.0,"Prof. Janakranjan Ramkumar, Prof. Amandeep Singh...","IIT Kanpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs120/preview,Social Networks,"Prof. Sudarshan Iyengar, Prof. Yayati Gupta","IIT Ropar, Mahindra University, Hyderabad ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs119/preview,Software Engineering,Prof. Rajib Mall,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph43/preview,Solid State Physics,Prof. Amal Kumar Das,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph46/preview,Statistical Physics of Non-Interacting...,Prof. Saurabh Basu,"IIT Guwahati ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt70/preview,Statistics for Biomedical Engineers,Prof. Babji Srinivasan,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me145/preview,Strength of Materials - IITM,Prof. K. Ramesh,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mm43/preview,Surface Mining Technology,Prof. Kaushik Dey,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
